ticker;asset_code;name;segment;market;category;isin;cfi;lot_size;currency;spec_code;institution_name;governance
BLTP39;BLTP;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BMEB3;BMEB;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
BMKS3;BMKS;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
BMLC11;BMLC;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
BMRE39;BMRE;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BOEF39;BOEF;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BOEI34;BOEI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BPFR39;BPFR;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BPIC39;BPIC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BREW11;BREW;;CASH;EQUITY-CASH;ETF EQUITIES;;;;BRL;;;
BRKM6;BRKM;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
BROB39;BROB;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BRST3;BRST;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
BSCZ39;BSCZ;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BSHV39;BSHV;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BSHY39;BSHY;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BSIZ39;BSIZ;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BSLI3;BSLI;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
BSLV39;BSLV;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BSNS39;BSNS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BSRE39;BSRE;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BSUS39;BSUS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BTCI11;BTCI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
BTHD39;BTHD;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BTIP39;BTIP;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BTWO39;BTWO;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BURT39;BURT;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BUTL39;BUTL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BVBR11;BVBR;;CASH;EQUITY-CASH;ETF EQUITIES;;;;BRL;;;
C1AG34;C1AG;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C1BO34;C1BO;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C1DW34;C1DW;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C1GP34;C1GP;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C1IC34;C1IC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C1TA34;C1TA;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C2OU34;C2OU;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
CACR11;CACR;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
CAML3;CAML;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CAON34;CAON;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
CAPE11;CAPE;;CASH;EQUITY-CASH;ETF EQUITIES;;;;BRL;;;
CASA11;CASA;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
CAUT11;CAUT;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
CBAV3;CBAV;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CBTC39;CBTC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
CEED4;CEED;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CEOC11;CEOC;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
CGAS5;CGAS;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CGRA3;CGRA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CGRA4;CGRA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CHVX34;CHVX;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
CIXF11;CIXF;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
CLIN11;CLIN;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
CLXC34;CLXC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
CMDB11;CMDB;;CASH;EQUITY-CASH;ETF EQUITIES;;;;BRL;;;
COGN3;COGN;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CRDA34;CRDA;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
CSUD3;CSUD;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CTEM11;CTEM;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
CTKA3;CTKA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CTKA4;CTKA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CTNM3;CTNM;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CYRE3;CYRE;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CYRE99;CYRE;;CASH;EQUITY-CASH;UNIT;;;;BRL;;;
D1EL34;D1EL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
D1VN34;D1VN;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
D1XC34;D1XC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
D2KN34;D2KN;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
D2PZ34;D2PZ;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
DASA3;DASA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
DBAG34;DBAG;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
DDNB34;DDNB;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
DHER34;DHER;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
DIVS11;DIVS;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
DLTR34;DLTR;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
DOLL39;DOLL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
DOTZ3;DOTZ;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
DVLT11;DVLT;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
E1CL34;E1CL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
E1CO34;E1CO;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
E1XC34;E1XC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
E1XR34;E1XR;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
E2LS34;E2LS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
E2XE34;E2XE;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
EAIN34;EAIN;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
EDGE11;EDGE;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
EGAF11;EGAF;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
EGDB11;EGDB;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
ELAS11;ELAS;;CASH;EQUITY-CASH;ETF EQUITIES;;;;BRL;;;
ELCI34;ELCI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
ENGI4;ENGI;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
ENJU3;ENJU;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
EPOL39;EPOL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
EQIR11;EQIR;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
EQMA3B;EQMA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
ERPA11;ERPA;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
ESPA3;ESPA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
F1AN34;F1AN;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
F1EC34;F1EC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
F1FI34;F1FI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
F1IS34;F1IS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
F1MC34;F1MC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
F2VR34;F2VR;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
FAED11;FAED;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
FICT3;FICT;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
FIGE3;FIGE;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
FIIP11;FIIP;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
FIVN11;FIVN;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
FLRP11;FLRP;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
FMSC34;FMSC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
FNAM11;FNAM;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
FOMO11;FOMO;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
FSRF11;FSRF;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
FSTU11;FSTU;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
FZDA11;FZDA;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
G1DS34;G1DS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
G1PI34;G1PI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
G1RM34;G1RM;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
GCRI11;GCRI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
GENB11;GENB;;CASH;EQUITY-CASH;ETF EQUITIES;;;;BRL;;;
GEOO34;GEOO;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
GEPA3;GEPA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
GMAT3;GMAT;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
GMCO34;GMCO;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
GOGL34;GOGL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
GOLL53;GOLL;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
GPSI34;GPSI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
GSFI11;GSFI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
GSHP3;GSHP;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
GTWR11;GTWR;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
GXUS11;GXUS;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
GZIT11;GZIT;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
H1DB34;H1DB;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
H1PE34;H1PE;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
H2TA34;H2TA;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
HAAA11;HAAA;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
HALI34;HALI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
HBRE3;HBRE;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
HCRI11;HCRI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
HCTR11;HCTR;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
HETA3;HETA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
HETA4;HETA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
HGCR11;HGCR;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
HGPO11;HGPO;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
HREC11;HREC;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
HSLG11;HSLG;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
HSRE11;HSRE;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
I1AC34;I1AC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
I1BN34;I1BN;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
I1CE34;I1CE;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
I1LM34;I1LM;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
I1PC34;I1PC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
I1XC34;I1XC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
IBMB34;IBMB;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
IBOB11;IBOB;;CASH;EQUITY-CASH;ETF EQUITIES;;;;BRL;;;
ICRI11;ICRI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
IFRA11;IFRA;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
IGTI11;IGTI;;CASH;EQUITY-CASH;UNIT;;;;BRL;;;
IGTI3;IGTI;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
INDE11;INDE;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
INTB3;INTB;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
IRIF11;IRIF;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
ISEN11;ISEN;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
ISNN11;ISNN;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
ISUS11;ISUS;;CASH;EQUITY-CASH;ETF EQUITIES;;;;BRL;;;
IVVB11;IVVB;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
J1EF34;J1EF;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
J1KH34;J1KH;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
J2AZ34;J2AZ;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
JALL3;JALL;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
JMBI11;JMBI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
JPMC34;JPMC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
JSRE11;JSRE;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
K1BF34;K1BF;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
K1EY34;K1EY;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
K1RC34;K1RC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
K1SS34;K1SS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
KCRE11;KCRE;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
KIVO11;KIVO;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
KNCA11;KNCA;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
KNCR11;KNCR;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
KNHY11;KNHY;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
KNRE11;KNRE;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
KNSC11;KNSC;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
KORE11;KORE;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
L1EG34;L1EG;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
L1EN34;L1EN;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
L1RC34;L1RC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
L2IV34;L2IV;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
L2RN34;L2RN;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
LAFI11;LAFI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
LJQQ3;LJQQ;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
LMAI11;LMAI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
LOGG3;LOGG;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
LREN3;LREN;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
LVOL11;LVOL;;CASH;EQUITY-CASH;ETF EQUITIES;;;;BRL;;;
M1CH34;M1CH;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
M1GM34;M1GM;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
M1KC34;M1KC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
M1TD34;M1TD;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
M2KS34;M2KS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
M2PM34;M2PM;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
M2PW34;M2PW;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
M2RV34;M2RV;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
MACY34;MACY;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
MANA11;MANA;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
MATD3;MATD;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
MCEM15;MCEM;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
MCLO11;MCLO;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
METB34;METB;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
MLAS3;MLAS;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
MOTV3;MOTV;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
MRSA3B;MRSA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
MSPA3;MSPA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
MTRE3;MTRE;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
MTSA4;MTSA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
N1IS34;N1IS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
N1TA34;N1TA;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
N1VO34;N1VO;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
N1VS34;N1VS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
N1WS34;N1WS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
N1XP34;N1XP;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
N2VC34;N2VC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
NAVT11;NAVT;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
NBOV11;NBOV;;CASH;EQUITY-CASH;ETF EQUITIES;;;;BRL;;;
NDIV11;NDIV;;CASH;EQUITY-CASH;ETF EQUITIES;;;;BRL;;;
NSLU11;NSLU;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
NUIF11;NUIF;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
NVDC34;NVDC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
O2LE34;O2LE;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
O2NS34;O2NS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
OBTC3;OBTC;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
P1DD34;P1DD;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
P1PG34;P1PG;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
P1SX34;P1SX;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
P1UK34;P1UK;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
P2IN34;P2IN;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
P2LT34;P2LT;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
P2OS34;P2OS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
P2TC34;P2TC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
PATA11;PATA;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
PATC11;PATC;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
PATL11;PATL;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
PDGR3;PDGR;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
PEAB3;PEAB;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
PEMA11;PEMA;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
PETR3;PETR;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
PFIZ34;PFIZ;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
PGMN3;PGMN;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
PINE4;PINE;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
PLAS3;PLAS;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
PLPL3;PLPL;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
PMAM3;PMAM;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
PMIS11;PMIS;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
PMSP12B;PMSP;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
PRIO3;PRIO;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
PSEC11;PSEC;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
PSVM11;PSVM;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
PVBI11;PVBI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
Q1UA34;Q1UA;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
Q2SC34;Q2SC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
QQQQ11;QQQQ;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
R1DY34;R1DY;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
R1EL34;R1EL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
R1JF34;R1JF;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
R1LC34;R1LC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
R1YA34;R1YA;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
R2AR34;R2AR;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
R2RX34;R2RX;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
RANI3;RANI;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
RBFY11;RBFY;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRD11;RBRD;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRK11;RBRK;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
RCFA11;RCFA;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
RDLI11;RDLI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
RDOR3;RDOR;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
REDE3;REDE;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
RENT3;RENT;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
RENT99;RENT;;CASH;EQUITY-CASH;UNIT;;;;BRL;;;
REVE11;REVE;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
RGTI34;RGTI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
RIGG34;RIGG;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
ROOF11;ROOF;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
ROST34;ROST;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
RPAD5;RPAD;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
RSID3;RSID;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
RVEE3;RVEE;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
RZAK11;RZAK;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
RZAT11;RZAT;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
S1LG34;S1LG;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
S1WK34;S1WK;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
S2ED34;S2ED;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
S2FM34;S2FM;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
S2HO34;S2HO;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
SANB3;SANB;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
SANB4;SANB;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
SAPR11;SAPR;;CASH;EQUITY-CASH;UNIT;;;;BRL;;;
SCPF11;SCPF;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
SMAB11;SMAB;;CASH;EQUITY-CASH;ETF EQUITIES;;;;BRL;;;
SMAL11;SMAL;;CASH;EQUITY-CASH;ETF EQUITIES;;;;BRL;;;
SMIN39;SMIN;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
SMRE11;SMRE;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
SOLR11;SOLR;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
SPGM11;SPGM;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
SPXI11;SPXI;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
SPXR11;SPXR;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
STMN34;STMN;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
SUIN11;SUIN;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
SUZB3;SUZB;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
SVAL11;SVAL;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
T1AM34;T1AM;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
T1DG34;T1DG;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
T1EC34;T1EC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
T1FX34;T1FX;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
T1MU34;T1MU;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
T1OW34;T1OW;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
T1RO34;T1RO;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
T1SS34;T1SS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
T2DH34;T2DH;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
T2ER34;T2ER;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
TAKP34;TAKP;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
TCIN11;TCIN;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
TECK11;TECK;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
TEND3;TEND;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
TIMS3;TIMS;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
TJXC34;TJXC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
TMPS11;TMPS;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
TPIS3;TPIS;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
TPRY34;TPRY;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
TRAD3;TRAD;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
TRXF11;TRXF;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
TSLA34;TSLA;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
TSNC11;TSNC;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
TTEN3;TTEN;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
TVRI11;TVRI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
U1LT34;U1LT;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
U2ST34;U2ST;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
UGPA3;UGPA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
UTLL11;UTLL;;CASH;EQUITY-CASH;ETF EQUITIES;;;;BRL;;;
V1RS34;V1RS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
